strava_id,Model,cv_rmse,cv_mape,x_tr_tr_len,x_holdout_len,features
5250418,random_forest_regressor,52.34765800188594,0.12772113524387327,707,176,"['distance', 'vertical', 'grade']"
5250418,xgboost,54.05168838500977,0.13235035836696624,707,176,"['distance', 'vertical', 'grade']"
2613903,linear_regression,39.64213379209491,0.2582812817793349,1255,313,"['distance', 'vertical', 'grade']"
2613903,random_forest_regressor,60.43477850686001,0.12421890412466643,1255,313,"['distance', 'vertical', 'grade']"
2613903,xgboost,59.12356262207031,0.13976460546255112,1255,313,"['distance', 'vertical', 'grade']"
3416738,linear_regression,68.39941568960047,0.26134767649142593,736,183,"['distance', 'vertical', 'grade']"
3416738,random_forest_regressor,88.60982402874603,0.12587220102674065,736,183,"['distance', 'vertical', 'grade']"
3416738,xgboost,89.54493789672851,0.1358703926205635,736,183,"['distance', 'vertical', 'grade']"
5571896,linear_regression,84.5233162160713,0.3831932326888771,672,167,"['distance', 'vertical', 'grade']"
5571896,random_forest_regressor,96.05397056309741,0.13583795655548334,672,167,"['distance', 'vertical', 'grade']"
5571896,xgboost,111.12596435546875,0.13830553442239762,672,167,"['distance', 'vertical', 'grade']"
3423315,linear_regression,39.89104745368379,0.3842157416543796,94,23,"['distance', 'vertical', 'grade']"
3423315,random_forest_regressor,63.630602931761835,0.1328655693475677,94,23,"['distance', 'vertical', 'grade']"
3423315,xgboost,58.82539253234863,0.11298864781856537,94,23,"['distance', 'vertical', 'grade']"
5201565,linear_regression,67.97000050282402,0.28771278638612896,884,220,"['distance', 'vertical', 'grade']"
5201565,random_forest_regressor,59.51851709253897,0.13728281657794086,884,220,"['distance', 'vertical', 'grade']"
5201565,xgboost,68.19463348388672,0.16575662195682525,884,220,"['distance', 'vertical', 'grade']"
616061,linear_regression,35.2243965223977,0.24115810834855872,971,242,"['distance', 'vertical', 'grade']"
616061,random_forest_regressor,34.67559666021761,0.13749208455675077,971,242,"['distance', 'vertical', 'grade']"
616061,xgboost,37.43465232849121,0.14776623845100403,971,242,"['distance', 'vertical', 'grade']"
18849788,linear_regression,44.304777803981224,0.23733143084957412,912,228,"['distance', 'vertical', 'grade']"
18849788,random_forest_regressor,43.415499538182125,0.13317473193266072,912,228,"['distance', 'vertical', 'grade']"
18849788,xgboost,45.40779266357422,0.1435069441795349,912,228,"['distance', 'vertical', 'grade']"
6021015,linear_regression,73.29728714220909,0.28245082626792334,890,222,"['distance', 'vertical', 'grade']"
6021015,random_forest_regressor,76.19155302743482,0.14502204575530409,890,222,"['distance', 'vertical', 'grade']"
6021015,xgboost,82.08373641967773,0.17314907908439636,890,222,"['distance', 'vertical', 'grade']"
19005138,linear_regression,52.72058642416257,0.3181785405547777,895,223,"['distance', 'vertical', 'grade']"
19005138,random_forest_regressor,56.097656567720335,0.11604266504161517,895,223,"['distance', 'vertical', 'grade']"
19005138,xgboost,72.81836776733398,0.12660012245178223,895,223,"['distance', 'vertical', 'grade']"
