strava_id,activity_id,distance,elevation,avg_power,time,tour_year,stage,ride_day,race_start_day,segments,year,profile_score,startlist_quality,time_delta,elevation_ratio,time_trial,no_sessions,mean_train_dist,mean_train_avg_speed,mean_train_elevation,mean_train_EVD
1630132,7468630790,168.63,4870.0,,18692,tdf-2022,12,2022-07-14,2022-07-01,[],2022,389.0,1551,13,0.028069164265129683,0,42.0,124.74404761904762,31.852888614095647,2509.7380952380954,2.006454515331454
1630132,7473499783,198.23,1782.0,,16258,tdf-2022,13,2022-07-15,2022-07-01,[],2022,78.0,1551,14,0.008909465432074076,0,42.0,124.74404761904762,31.852888614095647,2509.7380952380954,2.006454515331454
1630132,7479098651,201.04,3525.0,,18230,tdf-2022,14,2022-07-16,2022-07-01,[],2022,170.0,1551,15,0.017231686749932786,0,42.0,124.74404761904762,31.852888614095647,2509.7380952380954,2.006454515331454
1630132,7487708984,206.7,2396.0,,16909,tdf-2022,15,2022-07-17,2022-07-01,[],2022,64.0,1551,16,0.011458851436660672,0,42.0,124.74404761904762,31.852888614095647,2509.7380952380954,2.006454515331454
1630132,7499865841,132.66,3332.0,,12931,tdf-2022,17,2022-07-20,2022-07-01,[],2022,324.0,1551,19,0.024501441261250662,0,42.0,124.74404761904762,31.852888614095647,2509.7380952380954,2.006454515331454
1630132,7505648780,145.8,4019.0,,15223,tdf-2022,18,2022-07-21,2022-07-01,[],2022,408.0,1551,20,0.0268257030149714,0,42.0,124.74404761904762,31.852888614095647,2509.7380952380954,2.006454515331454
1630132,7510443058,190.19,1337.0,,14266,tdf-2022,19,2022-07-22,2022-07-01,[],2022,35.0,1551,21,0.0069807390080771905,0,42.0,124.74404761904762,31.852888614095647,2509.7380952380954,2.006454515331454
1630132,7516465347,40.56,398.0,,3078,tdf-2022,20,2022-07-23,2022-07-01,[],2022,39.0,1551,22,0.009717271351140193,1,42.0,124.74404761904762,31.852888614095647,2509.7380952380954,2.006454515331454
104028,7403519320,207.14,1363.0,,17556,tdf-2022,2,2022-07-02,2022-07-01,[],2022,11.0,1551,1,0.006537076205138535,0,79.0,97.9853164556962,31.36947651497691,1854.113924050633,1.848211144754018
104028,7425529808,169.16,578.0,,13731,tdf-2022,5,2022-07-06,2022-07-01,[],2022,1.0,1551,5,0.0034052480882300956,0,79.0,97.9853164556962,31.36947651497691,1854.113924050633,1.848211144754018
104028,7430410675,224.6,2774.0,,16965,tdf-2022,6,2022-07-07,2022-07-01,[],2022,85.0,1551,6,0.012200163607096678,0,79.0,97.9853164556962,31.36947651497691,1854.113924050633,1.848211144754018
104028,7435853620,188.24,2630.0,,16287,tdf-2022,7,2022-07-08,2022-07-01,[],2022,192.0,1551,7,0.013779011892911405,0,79.0,97.9853164556962,31.36947651497691,1854.113924050633,1.848211144754018
584854,7403522464,207.14,1288.0,254.0,17546,tdf-2022,2,2022-07-02,2022-07-01,[],2022,11.0,1551,1,0.0061795919933981995,0,32.0,127.1353125,31.698492551027265,2213.09375,1.7421516673469788
584854,7409710674,185.43,1390.0,241.0,15588,tdf-2022,3,2022-07-03,2022-07-01,[],2022,16.0,1551,2,0.007440316882560753,0,32.0,127.1353125,31.698492551027265,2213.09375,1.7421516673469788
584854,7462885281,159.56,3833.0,269.0,18801,tdf-2022,11,2022-07-13,2022-07-01,[],2022,400.0,1551,12,0.023458777303801265,0,32.0,127.1353125,31.698492551027265,2213.09375,1.7421516673469788
584854,7468939004,168.22,4413.0,270.0,20536,tdf-2022,12,2022-07-14,2022-07-01,[],2022,389.0,1551,13,0.025562899329792103,0,32.0,127.1353125,31.698492551027265,2213.09375,1.7421516673469788
584854,7478949160,200.69,3342.0,262.0,19171,tdf-2022,14,2022-07-16,2022-07-01,[],2022,170.0,1551,15,0.01637978356336261,0,32.0,127.1353125,31.698492551027265,2213.09375,1.7421516673469788
